EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
381 - Le Mans Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE202595,C56,202595,,,,,,,South Bay BMW MINI,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202596,C58,202596,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202597,C5X,202597,,,,,,,BMW of Sterling,,,,,,,
A29 - SIlverstone II,,Fox Red Extended Novillo Leather,2011,WBSPM9C51BE202598,C51,202598,,,,,,,Crevier BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202599,C53,202599,,,,,,,Sandia BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202600,C56,202600,,,,,,,BMW of Sterling,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202601,C58,202601,,,,,,,BMW MINI of Annapolis,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202602,C5X,202602,,,,,,,New Century BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202603,C51,202603,,,,,,SALVAGE EXPORTED TO GERMANY,VISTA MOTOR COMPANY,,,,,,,
A29 - SIlverstone II,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE202604,C53,202604,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202605,C55,202605,,,,,,,Advantage BMW Midtown,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202606,C57,202606,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE202607,C59,202607,,,,,,,BMW of Mountain View,,,,,,,
300 - Alpine White,,Fox Red Extended Novillo Leather,2011,WBSPM9C50BE202608,C50,202608,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202609,C52,202609,,,,,,,VISTA MOTOR COMPANY,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE202610,C59,202610,,,,,,,McKenna BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202611,C50,202611,,,,,,,BMW of the Woodlands,BMW of Houston,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202612,C52,202612,,,,,,SALVAGE TITLE,Chapman BMW Chandler,,,,,,,
300 - Alpine White,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE202613,C54,202613,,,,,,,BMW of El Cajon,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202614,C56,202614,,,,,,,Sonnen BMW,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202615,C58,202615,,,,,,,BMW of Lafayette,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202616,C5X,202616,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202617,C51,202617,,,,,,,BMW of Mountain View,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202618,C53,202618,,,,,,TOTAL LOSS,Morristown BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202619,C55,202619,,,,,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE202620,C51,202620,,,,,,JUNK TITLE,BMW of Rochester Hills,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202621,C53,202621,,,,,,,Tom Bush BMW MINI,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C55BE202622,C55,202622,,,,,,,,,,,,,,
300 - Alpine White,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C57BE202623,C57,202623,,,,,,TOTAL LOSS EXPORTED TO NEATHERLANDS,Advantage BMW MINI of Clear Lake,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE202624,C59,202624,,,,,,TOTAL LOSS EXPORTED TO GERMANY,DeSimone BMW of Mount Laurel,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202625,C50,202625,,,,,,CANADA,CANADA,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE202626,C52,202626,,,,,,TOTAL LOSS,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202627,C54,202627,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202628,C56,202628,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202629,C58,202629,,,,,,,BMW of Bellevue,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202630,C54,202630,,,,,,,Northwest BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202631,C56,202631,,,,,,,BMW Seattle,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202632,C58,202632,,,,,,,Weatherford BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202633,C5X,202633,,,,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202634,C51,202634,,,,,,"STOLEN ""TOTAL LOSS""",VISTA MOTOR COMPANY,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202635,C53,202635,,,,,,TOTAL LOSS,VISTA MOTOR COMPANY,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202636,C55,202636,,,,,,,Braman Cadillac,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202637,C57,202637,,,,,,,Niello BMW Sacramento,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202638,C59,202638,,,,,,,Chapman BMW On Camelback,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202639,C50,202639,,,,,,,BMW of Sherman Oaks,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202640,C57,202640,,,,,,,BMW of Mountain View,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202641,C59,202641,,,,,,,VOB BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202642,C50,202642,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE202643,C52,202643,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202644,C54,202644,,,,,,,Hassel BMW & MINI,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202645,C56,202645,,,,,,,BMW/MINI of Latham & Mercedes-Benz of Latham,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202646,C58,202646,,,,,,FLOOD DAMAGE,Passport BMW,,,,,,,
A75 - Melbourne Red Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202647,C5X,202647,,,,,,,BMW MINI of San Francisco,,,,,,,
A73 - Jerez Black Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C51BE202648,C51,202648,,,,,,,BMW Mini of Fort Lauderdale,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE202649,C53,202649,,,,,,,Coast Nissan and Coast BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202650,C5X,202650,,,,,,,New Country BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202651,C51,202651,,,,,,,Chapman Auto Group,Sterling BMW,,,,,,
A75 - Melbourne Red Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C53BE202652,C53,202652,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE202653,C55,202653,,,,,,CANADA,CANADA,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202654,C57,202654,,,,,,CANADA,CANADA,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202655,C59,202655,,,,,,,McKenna BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202656,C50,202656,,,,,,,BMW of Newport,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C52BE202657,C52,202657,,,,,,,Competition BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202658,C54,202658,,,,,,,BMW of Mountain View,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202659,C56,202659,,,,,,,Chapman BMW Chandler,,,,,,,
 Space Gray Metallic,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C52BE202660,C52,202660,,,,,,TOTAL LOSS,Earnhardt El Paso Motors LP dba,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE202661,C54,202661,,,,,,,Community Volkswagen/Santa Maria BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202662,C56,202662,,,,,,,BMW of El Cajon,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202663,C58,202663,,,,,,,Autogermana Inc.,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202664,C5X,202664,,,,,,TOTAL LOSS,Competition BMW,,,,,,,
 Space Gray Metallic,,Fox Red Extended Novillo Leather,2011,WBSPM9C51BE202665,C51,202665,,,,,,,Flemington Car & Truck Country,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202666,C53,202666,,,,,,,Santa Barbara Auto Group,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C55BE202667,C55,202667,,,,,,TOTAL LOSS EXPORTED TO GERMANY,BMW of Sarasota,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202668,C57,202668,,,,,,,BMW of Dallas / MINI of Dallas,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE202669,C59,202669,,,,,,,BMW MINI of San Francisco,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202670,C55,202670,,,,,,,Passport BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202671,C57,202671,,,,,,TOTAL LOSS EXPORTED TO REPUBLIC OF GEORGIA,Taylor BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202672,C59,202672,,,,,,LEMON,Morristown BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202673,C50,202673,,,,,,,Bill Jacobs BMW-Mini,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202674,C52,202674,,,,,,,Patrick BMW and MINI,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C54BE202675,C54,202675,,,,,,,BMW of Charlottesville,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE202676,C56,202676,,,,,,,Schomp BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202677,C58,202677,,,,,,,Frank Kent Cadillac of Arlington,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202678,C5X,202678,,,,,,,Northwest BMW,,,,,,,
668 - Jet Black,,Fox Red Extended Novillo Leather,2011,WBSPM9C51BE202679,C51,202679,,,,,,,Brian Harris BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202680,C58,202680,,,,,,,Chapman BMW On Camelback,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202681,C5X,202681,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202682,C51,202682,,,,,,,Paul Miller Performance,,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C53BE202683,C53,202683,,,,,,,BMW North Scottsdale,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202684,C55,202684,,,,,,,BMW MINI of Concord,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C57BE202685,C57,202685,,,,,,,BMW of Minnetonka,,,,,,,
300 - Alpine White,,Fox Red Extended Novillo Leather,2011,WBSPM9C59BE202686,C59,202686,,,,,,FLOOD EXPORTED TO GERMANY?,Flemington Car & Truck Country,,,,,,,
A75 - Melbourne Red Met.,,Fox Red Extended Novillo Leather,2011,WBSPM9C50BE202687,C50,202687,,,,,,,Pace BMW,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202688,C52,202688,,,,,,,New Country BMW,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE202689,C54,202689,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE202690,C50,202690,,,,,,,BMW Seattle,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202691,C52,202691,,,,,,,BMW of Manhattan,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE202692,C54,202692,,,,,,,BMW of Pembroke Pines,BMW & Mini of Sterling,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202693,C56,202693,,,,,,,Northwest BMW,BMW of Mount Laurel,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202694,C58,202694,,,,,,,Paul Miller Performance LLC dba ,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202695,C5X,202695,,,,,,,BMW of Manhattan,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202696,C51,202696,,,,,,,Laurel Toyota,,,,,,,
381 - Le Mans Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C53BE202697,C53,202697,,,,,,SALVAGE,BMW of Bakersfield,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202698,C55,202698,,,,,,,Sandia BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202699,C57,202699,,,,,,,Passport BMW,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202700,C5X,202700,,,,,,,BMW of Pembroke Pines,BMW Mini of Fort Lauderdale,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202701,C51,202701,,,,,,LEMON,BMW of Las Vegas,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE202702,C53,202702,,,,,,,VISTA MOTOR COMPANY,,,,,,,
 Space Gray Metallic,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C55BE202703,C55,202703,,,,,,,Carrera Motors,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE202704,C57,202704,,,,,,,BMW of Sarasota,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE202705,C59,202705,,,,,,,Chapman BMW On Camelback,,,,,,,
"X04 - Moonstone - $5,000.00",,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C50BE202706,C50,202706,,,,,,,,,,,,,,
381 - Le Mans Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C52BE202707,C52,202707,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C54BE202708,C54,202708,,,,,,,BMW of Arlington,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE202709,C56,202709,,,,,,,,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C52BE202710,C52,202710,,,,,,,Shelly BMW,,,,,,,
A30 - Interologos Blue Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C54BE202711,C54,202711,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202712,C56,202712,,,,,,,BMW of Minnetonka,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202713,C58,202713,,,,,,,BMW of Pembroke Pines,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE202714,C5X,202714,,,,,,,Hansel BMW of Santa Rosa,,,,,,,
A73 - Jerez Black Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C51BE202715,C51,202715,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE202716,C53,202716,,,,,,,Prestige BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202717,C55,202717,,,,,,TOTAL LOSS,Advantage BMW Midtown,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE202718,C57,202718,,,,,,,BMW of Mountain View,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE202719,C59,202719,,,,,,,Advantage BMW Midtown,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202720,C55,202720,,,,,,,Sterling BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202721,C57,202721,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202722,C59,202722,,,,,,,Gebhardt Imports,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202723,C50,202723,,,,,,,BMW of the Woodlands,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202724,C52,202724,,,,,,,Serra Auto Campus,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202725,C54,202725,,,,,,,Habberstad BMW,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202726,C56,202726,,,,,,,BMW of Greensboro,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202727,C58,202727,,,,,,,,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C5XBE202728,C5X,202728,,,,,,TOTAL LOSS,,,,,,,,
668 - Jet Black,,Fox Red Extended Novillo Leather,2011,WBSPM9C51BE202729,C51,202729,,,,,,,BMW of Roxbury,,,,,,,
 Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE202730,C58,202730,,,,,,,Sam Swope Auto Group LLC,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202731,C5X,202731,,,,,,,Flow BMW,McLarty Volvo Cars of Little Rock,,,,,,
 Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE202732,C51,202732,,,,,,,BMW & Mini of Sterling,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202733,C53,202733,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202734,C55,202734,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202735,C57,202735,,,,,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202736,C59,202736,,,,,,,Sterling BMW,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C50BE202737,C50,202737,,,,,,,Prestige BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202738,C52,202738,,,,,,JUNK TITLE,,,,,,,,
U83 - Frozen Grey ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202739,C54,202739,,,,,,CANADA,CANADA,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202740,C50,202740,,,,,,REBUILT TITLE,BMW of Carlsbad,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202741,C52,202741,,,,,,,BMW of Mountain View,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202742,C54,202742,,,,,,,BMW of Fremont,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202743,C56,202743,,,,,,,"Motorwerks BMW, MN",,,,,,,
A29 - SIlverstone II,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C58BE202744,C58,202744,,,,,,,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202745,C5X,202745,,,,,,,BMW Northwest,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C51BE202746,C51,202746,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NDH1 - EXT. PALLADIUM,2011,WBSPM9C53BE202747,C53,202747,,,,,,,Audi West Palm Beach,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE202748,C55,202748,,,,,,,Steve Thomas BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202749,C57,202749,,,,,,,Passport BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE202750,C53,202750,,,,,,,Crevier BMW,,,,,,,
 Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C55BE202751,C55,202751,,,,,,,Nick Alexander Imports,,,,,,,
300 - Alpine White,,Fox Red Extended Novillo Leather,2011,WBSPM9C57BE202752,C57,202752,,,,,,,,,,,,,,
A75 - Melbourne Red Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C59BE202753,C59,202753,,,,,,,Crown BMW Greensboro,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202754,C50,202754,,,,,,REBUILT TITLE,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE202755,C52,202755,,,,,,,BMW of San Francisco,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE202756,C54,202756,,,,,,,Weatherford BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202757,C56,202757,,,,,,,Apple Automotive Group,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C58BE202758,C58,202758,,,,,,,,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C5XBE202759,C5X,202759,,,,,,,BMW of Sarasota,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE202760,C56,202760,,,,,,,BMW of Sherman Oaks,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE202761,C58,202761,,,,,,,,,,,,,,
 Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE202762,C5X,202762,,,,,,,BMW of Charlottesville,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE202763,C51,202763,,,,,,,Princeton MINI,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE202764,C53,202764,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE202765,C55,202765,,,,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE202766,C57,202766,,,,,,,BMW of Carlsbad,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE202767,C59,202767,,,,,,WAUSAU,Bergstrom Enterprise BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE202768,C50,202768,,,,,,,,,,,,,,
